,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
14615,1,0,1,0,31.534246575342465,0.3835616438356164,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
14617,1,0,1,0,53.37534246575343,7.884931506849315,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14631,1,0,1,0,51.26849315068493,9.723287671232876,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14633,1,1,1,0,58.772602739726025,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14638,1,0,1,1,34.01917808219178,3.0493150684931507,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14639,1,0,1,1,44.47671232876712,16.643835616438356,1,0,1,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14641,1,0,1,0,54.035616438356165,16.14246575342466,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14642,0,1,1,0,56.72054794520548,6.134246575342465,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14643,1,0,1,2,32.92328767123288,2.967123287671233,1,1,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14645,1,0,1,0,66.14520547945206,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
14646,1,0,1,2,34.86027397260274,7.219178082191781,1,1,0,0,4.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14653,1,0,1,1,40.26849315068493,1.4657534246575343,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14654,1,0,1,1,56.38630136986301,4.7972602739726025,1,0,0,0,2.0,False,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
14655,1,0,1,0,30.383561643835616,0.8794520547945206,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14656,1,0,0,2,34.00547945205479,1.2136986301369863,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14657,0,0,1,2,43.8027397260274,1.5506849315068494,1,1,1,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14660,1,1,1,0,55.03013698630137,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14663,1,0,0,0,56.917808219178085,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
14665,1,0,1,0,27.887671232876716,4.967123287671233,1,0,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
14666,1,1,0,2,42.79726027397261,10.389041095890413,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14668,1,0,0,1,41.43561643835616,1.964383561643836,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
14670,1,0,0,2,31.994520547945207,7.556164383561644,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
14672,1,0,1,0,36.93150684931507,8.638356164383561,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
14678,1,0,0,0,60.53150684931507,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14680,1,1,0,0,40.298630136986304,2.5506849315068494,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14682,0,1,1,0,60.96712328767124,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14683,1,1,1,0,60.224657534246575,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
14684,1,0,0,3,37.47397260273973,19.22739726027397,1,0,0,0,5.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
14685,1,0,1,0,64.98356164383561,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
14686,0,1,0,0,53.512328767123286,6.3863013698630136,1,0,0,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14688,1,0,0,2,29.03013698630137,9.219178082191782,1,0,0,0,4.0,False,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
14689,1,1,0,0,27.14794520547945,2.0465753424657533,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
14690,1,0,0,0,65.81369863013698,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
14692,1,0,0,0,63.36986301369863,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
14697,1,1,0,0,40.36164383561644,12.304109589041095,1,0,0,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14702,1,1,0,0,28.95616438356164,1.547945205479452,1,0,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
14704,0,1,0,0,49.92876712328767,12.556164383561644,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14705,1,1,0,1,50.50410958904109,6.802739726027397,1,1,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14709,1,0,0,0,65.1041095890411,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14711,1,0,0,1,35.36986301369863,4.550684931506849,1,1,0,0,3.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14714,1,0,0,0,56.3041095890411,5.635616438356164,1,1,1,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14721,1,0,0,2,35.42465753424658,16.306849315068494,1,1,0,0,3.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
14722,1,0,0,0,42.42465753424658,2.4657534246575343,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14723,1,1,0,0,24.56438356164384,2.8794520547945206,1,0,0,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
14724,0,0,0,0,27.386301369863013,9.3013698630137,1,0,1,0,2.0,False,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
14725,1,0,0,0,34.73150684931507,15.306849315068494,1,0,0,0,2.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14729,0,1,0,0,33.80821917808219,9.134246575342466,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
14731,0,0,0,0,41.55616438356165,0.547945205479452,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
14734,0,1,0,0,50.227397260273975,22.30958904109589,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14739,0,0,0,0,59.53150684931507,11.64109589041096,1,1,1,1,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
14740,0,1,0,0,32.33150684931507,7.882191780821918,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
14742,1,0,0,0,49.81095890410959,0.9616438356164384,1,1,1,0,1.0,False,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
14745,0,0,0,0,54.38356164383562,4.802739726027397,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14746,0,1,0,1,39.18082191780822,0.547945205479452,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14748,0,0,0,0,25.90684931506849,5.802739726027397,1,1,0,0,1.0,False,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
14749,1,0,0,0,55.131506849315066,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14753,1,0,0,0,62.1972602739726,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14755,0,1,0,0,66.27123287671233,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14759,1,1,0,0,48.66849315068493,26.23013698630137,1,1,0,0,2.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14760,0,1,0,1,32.02465753424657,1.9616438356164383,1,1,1,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
14768,0,1,0,1,39.90684931506849,0.8,1,1,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14771,1,1,0,0,33.24383561643835,0.547945205479452,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
14777,1,1,0,0,50.895890410958906,0.2958904109589041,1,1,1,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14782,1,1,0,0,35.13972602739726,13.96986301369863,1,1,1,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14784,0,1,0,0,56.9041095890411,2.8794520547945206,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
14785,0,1,0,0,62.824657534246576,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14786,1,0,0,0,62.23835616438356,-1000.6657534246576,1,0,0,0,2.0,True,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14787,0,1,0,1,38.55342465753424,0.4657534246575342,1,1,1,0,2.0,False,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
14788,0,1,0,0,32.24657534246575,0.2958904109589041,1,1,0,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14790,0,1,0,2,40.19178082191781,19.06027397260274,1,0,1,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14794,1,0,0,0,47.25753424657534,4.550684931506849,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14799,0,1,0,1,43.394520547945206,5.216438356164384,1,1,0,0,3.0,False,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
14803,1,0,0,0,55.18356164383562,10.3013698630137,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14805,1,1,0,0,31.246575342465757,5.298630136986302,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14808,1,1,0,0,58.58082191780822,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14809,0,1,0,0,42.64383561643836,10.96986301369863,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14817,0,0,0,0,27.12328767123288,0.4657534246575342,1,1,0,0,1.0,True,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
14819,0,1,0,0,50.608219178082194,4.550684931506849,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14820,1,0,0,0,29.775342465753425,3.468493150684932,1,1,1,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
14821,0,1,0,0,38.586301369863016,7.386301369863013,1,1,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
14826,1,0,0,0,47.54794520547945,8.967123287671233,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14830,0,1,0,0,50.76438356164383,3.2986301369863016,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
14836,0,1,0,0,28.95342465753425,5.550684931506849,1,1,0,0,1.0,False,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
14840,0,1,0,1,35.16712328767123,13.304109589041095,1,1,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14843,1,0,0,0,37.512328767123286,0.547945205479452,1,0,1,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14845,0,1,0,1,41.76164383561644,19.89041095890411,1,1,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14849,0,1,0,2,37.02465753424657,3.717808219178082,1,0,1,0,3.0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
14852,1,0,0,1,25.9013698630137,2.8,1,1,0,0,3.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14855,0,0,0,0,25.21917808219178,1.9616438356164383,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
14856,1,0,0,0,61.865753424657534,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14861,1,0,0,1,27.635616438356163,7.967123287671233,1,1,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14862,0,0,0,0,28.994520547945207,3.5506849315068494,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14863,0,1,0,2,33.78082191780822,5.964383561643835,1,1,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14864,0,1,0,0,47.81369863013698,10.72054794520548,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14866,0,1,0,1,32.178082191780824,0.6328767123287671,1,1,0,0,3.0,False,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
14871,1,0,0,0,63.75890410958904,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14874,0,0,0,1,29.972602739726028,6.802739726027397,1,1,0,0,3.0,False,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
14879,1,0,0,0,47.224657534246575,8.219178082191782,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
14883,1,1,0,0,55.342465753424655,2.8,1,1,1,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
14885,1,0,0,0,64.21643835616439,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
14888,0,1,0,1,30.926027397260277,5.216438356164384,1,1,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14890,0,0,0,0,40.75616438356165,5.717808219178083,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14897,1,0,0,1,33.07123287671233,2.547945205479452,1,1,0,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14898,1,0,0,0,37.55616438356165,5.298630136986302,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
14900,0,1,0,0,27.32328767123288,3.2164383561643834,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14901,0,0,0,0,51.038356164383565,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14902,1,0,0,0,48.81917808219178,6.717808219178083,1,1,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
14904,1,0,0,1,37.12054794520548,7.882191780821918,1,0,1,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
14910,0,1,0,0,32.44109589041096,8.471232876712328,1,1,0,0,2.0,False,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
14917,0,0,0,1,25.42465753424657,5.298630136986302,1,1,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
14918,0,1,0,2,30.15890410958904,0.2958904109589041,1,1,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14919,0,1,0,2,30.15890410958904,0.2958904109589041,1,1,1,0,4.0,True,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14921,0,1,0,1,34.347945205479455,10.3013698630137,1,1,0,0,3.0,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
14922,0,1,0,0,59.78904109589041,13.96986301369863,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14923,0,0,0,1,27.64109589041096,7.553424657534246,1,1,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14927,0,0,0,0,40.6958904109589,9.63835616438356,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14936,1,0,0,0,51.72876712328768,8.638356164383561,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14939,1,0,0,0,55.6986301369863,23.56438356164384,1,1,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
14940,0,1,1,0,27.646575342465752,1.7616438356164383,1,0,0,0,2.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14947,1,0,1,0,66.38630136986302,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
14948,1,0,0,0,25.542465753424658,3.687671232876713,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14950,1,1,0,0,60.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14952,0,0,1,0,43.821917808219176,1.0986301369863014,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14953,0,1,1,0,60.394520547945206,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14954,1,1,1,0,40.13424657534247,8.605479452054794,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
14956,1,0,1,0,44.136986301369866,1.0986301369863014,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
14963,1,0,0,0,59.80821917808219,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
14965,0,0,1,0,40.367123287671234,8.69041095890411,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
14969,1,0,1,0,58.55068493150685,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14972,1,1,1,2,37.21643835616438,17.361643835616437,1,0,1,0,4.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14976,1,1,1,2,40.14520547945205,22.112328767123287,1,0,0,0,4.0,True,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
14977,1,1,1,2,40.14520547945205,22.112328767123287,1,0,0,0,4.0,False,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
14978,1,0,1,0,64.16712328767123,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
14979,1,0,1,0,28.087671232876712,3.764383561643836,1,1,1,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
14981,1,0,1,0,63.84657534246576,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14983,1,1,1,1,40.465753424657535,0.6,1,1,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14985,1,0,1,0,56.06301369863014,6.353424657534247,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
14987,0,1,1,0,64.96164383561644,20.53150684931507,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
14993,1,0,1,0,61.42191780821918,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
14998,0,1,1,2,36.88493150684931,3.2684931506849315,1,0,0,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14999,1,0,0,0,33.989041095890414,4.101369863013699,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15001,0,0,1,0,43.827397260273976,20.112328767123287,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15012,1,0,1,0,52.32054794520548,1.8465753424657532,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
15013,1,1,1,0,56.96164383561644,13.189041095890412,1,1,1,0,1.0,False,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15018,1,1,0,1,39.6958904109589,15.942465753424658,1,0,0,0,3.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15027,1,0,0,2,33.394520547945206,0.8465753424657534,1,0,0,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15029,1,1,1,0,54.76164383561644,8.852054794520548,1,1,0,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15035,0,1,1,0,32.18082191780822,1.0986301369863014,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15038,0,0,1,2,30.14794520547945,7.523287671232877,1,1,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15039,1,1,1,1,31.09041095890411,3.9342465753424656,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15046,1,0,1,0,36.53972602739726,7.104109589041096,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15047,1,0,1,0,56.68219178082192,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15048,1,0,1,0,41.43561643835616,1.180821917808219,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15049,1,1,1,0,45.44931506849315,4.101369863013699,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15051,0,1,1,0,55.3041095890411,2.265753424657534,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15052,1,0,1,1,45.45479452054794,22.613698630136987,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15053,0,1,1,0,63.602739726027394,1.4328767123287671,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15054,0,0,1,1,44.50410958904109,3.4356164383561643,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15055,0,1,0,1,23.972602739726028,4.353424657534247,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15056,1,0,1,0,26.736986301369864,6.602739726027397,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15057,0,0,0,0,27.372602739726027,2.0986301369863014,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
15058,1,1,1,0,54.84383561643836,4.745205479452054,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15059,1,0,0,0,28.24383561643836,4.410958904109589,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15060,0,1,1,1,40.92876712328767,14.75068493150685,1,1,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15063,0,0,0,1,49.56986301369863,6.83013698630137,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15065,0,0,1,0,37.05479452054794,2.7013698630136984,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15066,1,1,1,0,64.1041095890411,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15070,1,0,0,2,46.57808219178082,13.70958904109589,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15074,1,0,0,0,38.48219178082192,3.578082191780822,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15075,0,1,1,0,43.72602739726028,9.791780821917808,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
15078,0,0,1,1,31.572602739726022,6.997260273972603,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15081,0,0,1,0,35.46027397260274,11.03835616438356,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15085,0,1,1,0,30.36986301369863,7.624657534246575,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
15088,1,0,1,2,42.78630136986301,13.96164383561644,1,1,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15089,0,1,1,2,48.87945205479452,11.794520547945206,1,1,1,0,4.0,True,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15091,1,0,1,0,50.66301369863014,25.96986301369863,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15092,1,1,1,2,34.42191780821918,5.83013698630137,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15093,1,0,0,0,30.019178082191782,3.326027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15095,1,0,0,0,64.08493150684932,4.493150684931507,1,0,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
15096,0,1,1,0,40.78630136986301,8.53972602739726,1,0,0,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15098,1,1,1,0,52.88767123287671,3.745205479452055,1,0,1,1,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
